"008662","350822",19950321
"008663","361093",19950321
"008686","005637",19931123
"008688","342107",19940418
"008703","342053",19920214
"008708","350081",19920213
"008712","340944",19920214
"008727","350112",19920214
"008728","350117",19920214
"008778","350573",19921113
"008779","360357",19921113
"008780","360358",19921113
"008781","350566",19921113
"008782","350567",19921113
"008783","350568",19921113
"008784","350569",19921113
"008785","350570",19921113
"008816","340878",19920214
"008821","340220",19920214
"008843","004824",19940303
"008956","004822",19911108
"008958","330689",19920214
"009061","003998",19930420
"009126","320307",19920421
"009150","341898",19940402
"009156","009285",19930310
"009228","340236",19920214
"009229","350302",19920214
"009230","350306",19920214
"009231","350307",19920214
"009232","350311",19920214
"009243","350404",19920214
"009244","350405",19920214
"009245","330546",19920214
"009280","350073",19920213
"009283","340177",19920214
"009322","005145",19921206
"009366","350700",19931116
"009370","000295",19911202
"009379","350572",19921113
"009385","331265",19940406
"009405","019985",19921221
"009413","341956",19940329
"009416","005955",19911118
"009422","341272",19921201
"009445","005836",19930121
"009446","005836",19930123
"009502","351903",19950407
"009519","350701",19931116
"009542","341630",19921229
"009559","351752",19930131
"009560","011117",19920229
"009563","350702",19931116
"009574","005831",19921124
"009582","010737",19940303
"009583","350574",19921113
"009590","350704",19931116
"009595","016144",19931106
"009601","DELETE",19940406
"009620","007532",19921219
"009624","341218",19921113
"009632","320232",19950304
"009650","350558",19921113
"009657","DELETE",19931105
"009658","360568",19950405
"009660","005685",19930310
"009661","005685",19930310
"009677","020079",19940228
"009679","009853",19911111
"009703","005434",19930313
"009707","351903",19950407
"009708","350583",19921113
"009717","350584",19921113
"009755","331314",19930113
"009766","016357",19931106
"009767","320189",19920323
"009796","002142",19930217
"009800","341199",19921113
"009813","005336",19931104
"009817","009885",19921210
"009819","005878",19940310
"009828","330787",19920413
"009831","330575",19920417
"009832","330811",19920411
"009862","008368",19911127
"009881","005765",19931123
"009924","320036",19920214
"009977","340874",19920214
"009984","007876",19930510
"009985","340101",19911117
"009990","009988",19931104
"009994","330696",19920214
"010013","341264",19921201
"010068","012786",19920311
"010088","006946",19911128
"010107","DELETE",19950410
"010117","350703",19931116
"010123","331654",19940105
"010165","009455",19930417
"010171","341219",19921113
"010187","001925",19940508
"010200","340748",19920214
"010241","003563",19950426
"010249","330858",19921111
"010251","330555",19920214
"010268","005081",19940505
"010284","330100",19920214
"010292","340984",19920214
"010301","341007",19920214
"010310","011917",19921123
"010320","320110",19920324
"010324","330740",19920324
